"","Results.reception.time","MD5.hash.of.participant.s.IP.address","Controller.name","Order.number.of.item","Inner.element.number","Label","Latin.Square.Group","PennElementType","PennElementName","Parameter","Value","EventTime","condition","itemLabel","filename","Comments"
"501",1651003315,"1a5ed2728eefe44a100abebf0c9a90bc","PennController",33,0,"fillers","NULL","PennController","38","_Trial_","Start",1651003022968,"f_norhyme","f24_f_norhyme","f24.png","NULL"
"502",1651003315,"1a5ed2728eefe44a100abebf0c9a90bc","PennController",33,0,"fillers","NULL","Selector","answer-alt","Selection","IT",1651003032434,"f_norhyme","f24_f_norhyme","f24.png","alt1;IT;alt2"
"503",1651003315,"1a5ed2728eefe44a100abebf0c9a90bc","PennController",33,0,"fillers","NULL","PennController","38","_Trial_","End",1651003033923,"f_norhyme","f24_f_norhyme","f24.png","NULL"
"504",1651003315,"1a5ed2728eefe44a100abebf0c9a90bc","PennController",28,0,"fillers","NULL","PennController","33","_Trial_","Start",1651003033925,"f_norhyme","f19_f_norhyme","f19.png","NULL"
"505",1651003315,"1a5ed2728eefe44a100abebf0c9a90bc","PennController",28,0,"fillers","NULL","Selector","answer-alt","Selection","IT",1651003043776,"f_norhyme","f19_f_norhyme","f19.png","IT;alt2;alt1"
"506",1651003315,"1a5ed2728eefe44a100abebf0c9a90bc","PennController",28,0,"fillers","NULL","PennController","33","_Trial_","End",1651003045270,"f_norhyme","f19_f_norhyme","f19.png","NULL"
"507",1651003315,"1a5ed2728eefe44a100abebf0c9a90bc","PennController",5,0,"experimental-trials","NULL","PennController","10","_Trial_","Start",1651003045272,"ALT-IT ONLY","warm_alt","none_clean_2a.jpg","NULL"
"508",1651003315,"1a5ed2728eefe44a100abebf0c9a90bc","PennController",5,0,"experimental-trials","NULL","Selector","answer","Selection","No",1651003053925,"ALT-IT ONLY","warm_alt","none_clean_2a.jpg","Yes;No"
"509",1651003315,"1a5ed2728eefe44a100abebf0c9a90bc","PennController",5,0,"experimental-trials","NULL","Selector","answer-alt","Selection","alt2",1651003057649,"ALT-IT ONLY","warm_alt","none_clean_2a.jpg","alt2;IT;alt1"
"510",1651003315,"1a5ed2728eefe44a100abebf0c9a90bc","PennController",5,0,"experimental-trials","NULL","PennController","10","_Trial_","End",1651003058945,"ALT-IT ONLY","warm_alt","none_clean_2a.jpg","NULL"
"511",1651003315,"1a5ed2728eefe44a100abebf0c9a90bc","PennController",22,0,"fillers","NULL","PennController","27","_Trial_","Start",1651003058946,"f_rhyme","f9_f_rhyme","f9.png","NULL"
"512",1651003315,"1a5ed2728eefe44a100abebf0c9a90bc","PennController",22,0,"fillers","NULL","PennController","27","_Trial_","End",1651003067397,"f_rhyme","f9_f_rhyme","f9.png","NULL"
"513",1651003315,"1a5ed2728eefe44a100abebf0c9a90bc","PennController",17,0,"fillers","NULL","PennController","22","_Trial_","Start",1651003067398,"f_rhyme","f4_f_rhyme","f4.png","NULL"
"514",1651003315,"1a5ed2728eefe44a100abebf0c9a90bc","PennController",17,0,"fillers","NULL","PennController","22","_Trial_","End",1651003075477,"f_rhyme","f4_f_rhyme","f4.png","NULL"
"515",1651003315,"1a5ed2728eefe44a100abebf0c9a90bc","PennController",11,0,"experimental-trials","NULL","PennController","16","_Trial_","Start",1651003075479,"CONTROL","exam_control","dactyl_clean_1a.jpg","NULL"
"516",1651003315,"1a5ed2728eefe44a100abebf0c9a90bc","PennController",11,0,"experimental-trials","NULL","Selector","answer","Selection","No",1651003083522,"CONTROL","exam_control","dactyl_clean_1a.jpg","Yes;No"
"517",1651003315,"1a5ed2728eefe44a100abebf0c9a90bc","PennController",11,0,"experimental-trials","NULL","Selector","answer-alt","Selection","alt2",1651003087194,"CONTROL","exam_control","dactyl_clean_1a.jpg","alt2;alt1;IT"
"518",1651003315,"1a5ed2728eefe44a100abebf0c9a90bc","PennController",11,0,"experimental-trials","NULL","PennController","16","_Trial_","End",1651003088565,"CONTROL","exam_control","dactyl_clean_1a.jpg","NULL"
"519",1651003315,"1a5ed2728eefe44a100abebf0c9a90bc","PennController",20,0,"fillers","NULL","PennController","25","_Trial_","Start",1651003088567,"f_rhyme","f7_f_rhyme","f7.png","NULL"
"520",1651003315,"1a5ed2728eefe44a100abebf0c9a90bc","PennController",20,0,"fillers","NULL","Selector","answer-alt","Selection","IT",1651003103400,"f_rhyme","f7_f_rhyme","f7.png","IT;alt2;alt1"
"521",1651003315,"1a5ed2728eefe44a100abebf0c9a90bc","PennController",20,0,"fillers","NULL","PennController","25","_Trial_","End",1651003104703,"f_rhyme","f7_f_rhyme","f7.png","NULL"
"522",1651003315,"1a5ed2728eefe44a100abebf0c9a90bc","PennController",26,0,"fillers","NULL","PennController","31","_Trial_","Start",1651003104705,"f_norhyme","f17_f_norhyme","f17.png","NULL"
"523",1651003315,"1a5ed2728eefe44a100abebf0c9a90bc","PennController",26,0,"fillers","NULL","Selector","answer-alt","Selection","IT",1651003115178,"f_norhyme","f17_f_norhyme","f17.png","alt2;alt1;IT"
"524",1651003315,"1a5ed2728eefe44a100abebf0c9a90bc","PennController",26,0,"fillers","NULL","PennController","31","_Trial_","End",1651003116480,"f_norhyme","f17_f_norhyme","f17.png","NULL"
"525",1651003315,"1a5ed2728eefe44a100abebf0c9a90bc","PennController",10,0,"experimental-trials","NULL","PennController","15","_Trial_","Start",1651003116484,"IT ONLY","exhausted_it","trochaic_clean_3a.png","NULL"
"526",1651003315,"1a5ed2728eefe44a100abebf0c9a90bc","PennController",10,0,"experimental-trials","NULL","Selector","answer","Selection","No",1651003124723,"IT ONLY","exhausted_it","trochaic_clean_3a.png","Yes;No"
"527",1651003315,"1a5ed2728eefe44a100abebf0c9a90bc","PennController",10,0,"experimental-trials","NULL","Selector","answer-alt","Selection","IT",1651003125748,"IT ONLY","exhausted_it","trochaic_clean_3a.png","alt2;IT;alt1"
"528",1651003315,"1a5ed2728eefe44a100abebf0c9a90bc","PennController",10,0,"experimental-trials","NULL","PennController","15","_Trial_","End",1651003127021,"IT ONLY","exhausted_it","trochaic_clean_3a.png","NULL"
"529",1651003315,"1a5ed2728eefe44a100abebf0c9a90bc","PennController",16,0,"fillers","NULL","PennController","21","_Trial_","Start",1651003127023,"f_rhyme","f3_f_rhyme","f3.png","NULL"
"530",1651003315,"1a5ed2728eefe44a100abebf0c9a90bc","PennController",16,0,"fillers","NULL","PennController","21","_Trial_","End",1651003135228,"f_rhyme","f3_f_rhyme","f3.png","NULL"
"531",1651003315,"1a5ed2728eefe44a100abebf0c9a90bc","PennController",31,0,"fillers","NULL","PennController","36","_Trial_","Start",1651003135229,"f_norhyme","f22_f_norhyme","f22.png","NULL"
"532",1651003315,"1a5ed2728eefe44a100abebf0c9a90bc","PennController",31,0,"fillers","NULL","Selector","answer-alt","Selection","IT",1651003144863,"f_norhyme","f22_f_norhyme","f22.png","alt1;IT;alt2"
"533",1651003315,"1a5ed2728eefe44a100abebf0c9a90bc","PennController",31,0,"fillers","NULL","PennController","36","_Trial_","End",1651003146335,"f_norhyme","f22_f_norhyme","f22.png","NULL"
"534",1651003315,"1a5ed2728eefe44a100abebf0c9a90bc","PennController",4,0,"experimental-trials","NULL","PennController","9","_Trial_","Start",1651003146338,"IT%2C ALT-IT","nostril_both","anapest_clean_3a.png","NULL"
"535",1651003315,"1a5ed2728eefe44a100abebf0c9a90bc","PennController",4,0,"experimental-trials","NULL","Selector","answer","Selection","No",1651003154295,"IT%2C ALT-IT","nostril_both","anapest_clean_3a.png","Yes;No"
"536",1651003315,"1a5ed2728eefe44a100abebf0c9a90bc","PennController",4,0,"experimental-trials","NULL","Selector","answer-alt","Selection","IT",1651003155345,"IT%2C ALT-IT","nostril_both","anapest_clean_3a.png","alt2;IT;alt1"
"537",1651003315,"1a5ed2728eefe44a100abebf0c9a90bc","PennController",4,0,"experimental-trials","NULL","PennController","9","_Trial_","End",1651003156807,"IT%2C ALT-IT","nostril_both","anapest_clean_3a.png","NULL"
"538",1651003315,"1a5ed2728eefe44a100abebf0c9a90bc","PennController",27,0,"fillers","NULL","PennController","32","_Trial_","Start",1651003156810,"f_norhyme","f18_f_norhyme","f18.png","NULL"
"539",1651003315,"1a5ed2728eefe44a100abebf0c9a90bc","PennController",27,0,"fillers","NULL","Selector","answer-alt","Selection","IT",1651003166466,"f_norhyme","f18_f_norhyme","f18.png","alt1;IT;alt2"
"540",1651003315,"1a5ed2728eefe44a100abebf0c9a90bc","PennController",27,0,"fillers","NULL","PennController","32","_Trial_","End",1651003168425,"f_norhyme","f18_f_norhyme","f18.png","NULL"
"541",1651003315,"1a5ed2728eefe44a100abebf0c9a90bc","PennController",23,0,"fillers","NULL","PennController","28","_Trial_","Start",1651003168427,"f_rhyme","f10_f_rhyme","f10.png","NULL"
"542",1651003315,"1a5ed2728eefe44a100abebf0c9a90bc","PennController",23,0,"fillers","NULL","PennController","28","_Trial_","End",1651003176816,"f_rhyme","f10_f_rhyme","f10.png","NULL"
"543",1651003315,"1a5ed2728eefe44a100abebf0c9a90bc","PennController",8,0,"experimental-trials","NULL","PennController","13","_Trial_","Start",1651003176817,"IT%2C ALT-IT","weeds_both","iambic_clean_1a.jpg","NULL"
"544",1651003315,"1a5ed2728eefe44a100abebf0c9a90bc","PennController",8,0,"experimental-trials","NULL","Selector","answer","Selection","No",1651003184848,"IT%2C ALT-IT","weeds_both","iambic_clean_1a.jpg","Yes;No"
"545",1651003315,"1a5ed2728eefe44a100abebf0c9a90bc","PennController",8,0,"experimental-trials","NULL","Selector","answer-alt","Selection","IT",1651003186466,"IT%2C ALT-IT","weeds_both","iambic_clean_1a.jpg","alt2;alt1;IT"
"546",1651003315,"1a5ed2728eefe44a100abebf0c9a90bc","PennController",8,0,"experimental-trials","NULL","PennController","13","_Trial_","End",1651003187835,"IT%2C ALT-IT","weeds_both","iambic_clean_1a.jpg","NULL"
"547",1651003315,"1a5ed2728eefe44a100abebf0c9a90bc","PennController",18,0,"fillers","NULL","PennController","23","_Trial_","Start",1651003187838,"f_rhyme","f5_f_rhyme","f5.png","NULL"
"548",1651003315,"1a5ed2728eefe44a100abebf0c9a90bc","PennController",18,0,"fillers","NULL","Selector","answer-alt","Selection","alt1",1651003201499,"f_rhyme","f5_f_rhyme","f5.png","alt2;IT;alt1"
"549",1651003315,"1a5ed2728eefe44a100abebf0c9a90bc","PennController",18,0,"fillers","NULL","PennController","23","_Trial_","End",1651003202816,"f_rhyme","f5_f_rhyme","f5.png","NULL"
"550",1651003315,"1a5ed2728eefe44a100abebf0c9a90bc","PennController",21,0,"fillers","NULL","PennController","26","_Trial_","Start",1651003202821,"f_rhyme","f8_f_rhyme","f8.png","NULL"
"551",1651003315,"1a5ed2728eefe44a100abebf0c9a90bc","PennController",21,0,"fillers","NULL","PennController","26","_Trial_","End",1651003211045,"f_rhyme","f8_f_rhyme","f8.png","NULL"
"552",1651003315,"1a5ed2728eefe44a100abebf0c9a90bc","PennController",6,0,"experimental-trials","NULL","PennController","11","_Trial_","Start",1651003211046,"IT ONLY","adhesive_it","iambic_clean_1b.jpg","NULL"
"553",1651003315,"1a5ed2728eefe44a100abebf0c9a90bc","PennController",6,0,"experimental-trials","NULL","Selector","answer","Selection","No",1651003219345,"IT ONLY","adhesive_it","iambic_clean_1b.jpg","Yes;No"
"554",1651003315,"1a5ed2728eefe44a100abebf0c9a90bc","PennController",6,0,"experimental-trials","NULL","Selector","answer-alt","Selection","IT",1651003222578,"IT ONLY","adhesive_it","iambic_clean_1b.jpg","IT;alt1;alt2"
"555",1651003315,"1a5ed2728eefe44a100abebf0c9a90bc","PennController",6,0,"experimental-trials","NULL","PennController","11","_Trial_","End",1651003224168,"IT ONLY","adhesive_it","iambic_clean_1b.jpg","NULL"
"556",1651003315,"1a5ed2728eefe44a100abebf0c9a90bc","PennController",29,0,"fillers","NULL","PennController","34","_Trial_","Start",1651003224170,"f_norhyme","f20_f_norhyme","f20.png","NULL"
"557",1651003315,"1a5ed2728eefe44a100abebf0c9a90bc","PennController",29,0,"fillers","NULL","Selector","answer-alt","Selection","alt2",1651003237168,"f_norhyme","f20_f_norhyme","f20.png","alt2;IT;alt1"
"558",1651003315,"1a5ed2728eefe44a100abebf0c9a90bc","PennController",29,0,"fillers","NULL","PennController","34","_Trial_","End",1651003238667,"f_norhyme","f20_f_norhyme","f20.png","NULL"
"559",1651003315,"1a5ed2728eefe44a100abebf0c9a90bc","PennController",19,0,"fillers","NULL","PennController","24","_Trial_","Start",1651003238669,"f_rhyme","f6_f_rhyme","f6.png","NULL"
"560",1651003315,"1a5ed2728eefe44a100abebf0c9a90bc","PennController",19,0,"fillers","NULL","PennController","24","_Trial_","End",1651003246895,"f_rhyme","f6_f_rhyme","f6.png","NULL"
"561",1651003315,"1a5ed2728eefe44a100abebf0c9a90bc","PennController",12,0,"experimental-trials","NULL","PennController","17","_Trial_","Start",1651003246896,"IT%2C ALT-IT","mailed_both","iambic_clean_2b.jpg","NULL"
"562",1651003315,"1a5ed2728eefe44a100abebf0c9a90bc","PennController",12,0,"experimental-trials","NULL","Selector","answer","Selection","No",1651003255680,"IT%2C ALT-IT","mailed_both","iambic_clean_2b.jpg","Yes;No"
"563",1651003315,"1a5ed2728eefe44a100abebf0c9a90bc","PennController",12,0,"experimental-trials","NULL","Selector","answer-alt","Selection","IT",1651003256419,"IT%2C ALT-IT","mailed_both","iambic_clean_2b.jpg","alt1;IT;alt2"
"564",1651003315,"1a5ed2728eefe44a100abebf0c9a90bc","PennController",12,0,"experimental-trials","NULL","PennController","17","_Trial_","End",1651003257678,"IT%2C ALT-IT","mailed_both","iambic_clean_2b.jpg","NULL"
"565",1651003315,"1a5ed2728eefe44a100abebf0c9a90bc","PennController",36,0,"fillers","NULL","PennController","41","_Trial_","Start",1651003257681,"f_norhyme","f27_f_norhyme","f27.png","NULL"
"566",1651003315,"1a5ed2728eefe44a100abebf0c9a90bc","PennController",36,0,"fillers","NULL","Selector","answer-alt","Selection","IT",1651003268467,"f_norhyme","f27_f_norhyme","f27.png","alt1;IT;alt2"
"567",1651003315,"1a5ed2728eefe44a100abebf0c9a90bc","PennController",36,0,"fillers","NULL","PennController","41","_Trial_","End",1651003269990,"f_norhyme","f27_f_norhyme","f27.png","NULL"
"568",1651003315,"1a5ed2728eefe44a100abebf0c9a90bc","PennController",14,0,"fillers","NULL","PennController","19","_Trial_","Start",1651003269992,"f_rhyme","f1_f_rhyme","f1.png","NULL"
"569",1651003315,"1a5ed2728eefe44a100abebf0c9a90bc","PennController",14,0,"fillers","NULL","Selector","answer-alt","Selection","IT",1651003288756,"f_rhyme","f1_f_rhyme","f1.png","IT;alt1;alt2"
"570",1651003315,"1a5ed2728eefe44a100abebf0c9a90bc","PennController",14,0,"fillers","NULL","PennController","19","_Trial_","End",1651003290209,"f_rhyme","f1_f_rhyme","f1.png","NULL"
"571",1651003315,"1a5ed2728eefe44a100abebf0c9a90bc","PennController",3,0,"experimental-trials","NULL","PennController","8","_Trial_","Start",1651003290211,"CONTROL","alcohol_control","trochaic_clean_1b.jpg","NULL"
"572",1651003315,"1a5ed2728eefe44a100abebf0c9a90bc","PennController",3,0,"experimental-trials","NULL","Selector","answer","Selection","No",1651003298252,"CONTROL","alcohol_control","trochaic_clean_1b.jpg","Yes;No"
"573",1651003315,"1a5ed2728eefe44a100abebf0c9a90bc","PennController",3,0,"experimental-trials","NULL","Selector","answer-alt","Selection","alt2",1651003302057,"CONTROL","alcohol_control","trochaic_clean_1b.jpg","alt1;alt2;IT"
"574",1651003315,"1a5ed2728eefe44a100abebf0c9a90bc","PennController",3,0,"experimental-trials","NULL","PennController","8","_Trial_","End",1651003303394,"CONTROL","alcohol_control","trochaic_clean_1b.jpg","NULL"
"575",1651003315,"1a5ed2728eefe44a100abebf0c9a90bc","PennController",15,0,"fillers","NULL","PennController","20","_Trial_","Start",1651003303396,"f_rhyme","f2_f_rhyme","f2.png","NULL"
"576",1651003315,"1a5ed2728eefe44a100abebf0c9a90bc","PennController",15,0,"fillers","NULL","PennController","20","_Trial_","End",1651003311818,"f_rhyme","f2_f_rhyme","f2.png","NULL"
"577",1651003315,"1a5ed2728eefe44a100abebf0c9a90bc","PennController",38,0,"feedback","NULL","PennController","2","_Trial_","Start",1651003311820,"NULL","","",""
"578",1651003315,"1a5ed2728eefe44a100abebf0c9a90bc","PennController",38,0,"feedback","NULL","TextInput","feedback","Final","Leave your feedback here.",1651003314896,"NULL","","",""
"579",1651003315,"1a5ed2728eefe44a100abebf0c9a90bc","PennController",38,0,"feedback","NULL","PennController","2","_Trial_","End",1651003314896,"NULL","","",""
"580",1651004051,"44b6630033271b73974dc02e2b43ca46","PennController",0,0,"consent","NULL","PennController","0","_Trial_","Start",1651003435463,"NULL","","",""
"581",1651004051,"44b6630033271b73974dc02e2b43ca46","PennController",0,0,"consent","NULL","PennController","0","_Trial_","End",1651003437015,"NULL","","",""
"582",1651004051,"44b6630033271b73974dc02e2b43ca46","PennController",1,0,"instructions","NULL","PennController","1","_Trial_","Start",1651003437021,"NULL","","",""
"583",1651004051,"44b6630033271b73974dc02e2b43ca46","PennController",1,0,"instructions","NULL","PennController","1","_Trial_","End",1651003438330,"NULL","","",""
"584",1651004051,"44b6630033271b73974dc02e2b43ca46","PennController",15,0,"fillers","NULL","PennController","20","_Trial_","Start",1651003438335,"f_rhyme","f2_f_rhyme","f2.png","NULL"
"585",1651004051,"44b6630033271b73974dc02e2b43ca46","PennController",15,0,"fillers","NULL","PennController","20","_Trial_","End",1651003456958,"f_rhyme","f2_f_rhyme","f2.png","NULL"
"586",1651004051,"44b6630033271b73974dc02e2b43ca46","PennController",30,0,"fillers","NULL","PennController","35","_Trial_","Start",1651003456960,"f_norhyme","f21_f_norhyme","f21.png","NULL"
"587",1651004051,"44b6630033271b73974dc02e2b43ca46","PennController",30,0,"fillers","NULL","Selector","answer-alt","Selection","IT",1651003474042,"f_norhyme","f21_f_norhyme","f21.png","IT;alt2;alt1"
"588",1651004051,"44b6630033271b73974dc02e2b43ca46","PennController",30,0,"fillers","NULL","PennController","35","_Trial_","End",1651003475872,"f_norhyme","f21_f_norhyme","f21.png","NULL"
"589",1651004051,"44b6630033271b73974dc02e2b43ca46","PennController",11,0,"experimental-trials","NULL","PennController","16","_Trial_","Start",1651003475875,"IT ONLY","exam_it","dactyl_clean_1a.jpg","NULL"
"590",1651004051,"44b6630033271b73974dc02e2b43ca46","PennController",11,0,"experimental-trials","NULL","Selector","answer","Selection","No",1651003485304,"IT ONLY","exam_it","dactyl_clean_1a.jpg","Yes;No"
"591",1651004051,"44b6630033271b73974dc02e2b43ca46","PennController",11,0,"experimental-trials","NULL","Selector","answer-alt","Selection","IT",1651003487757,"IT ONLY","exam_it","dactyl_clean_1a.jpg","alt1;IT;alt2"
"592",1651004051,"44b6630033271b73974dc02e2b43ca46","PennController",11,0,"experimental-trials","NULL","PennController","16","_Trial_","End",1651003489719,"IT ONLY","exam_it","dactyl_clean_1a.jpg","NULL"
"593",1651004051,"44b6630033271b73974dc02e2b43ca46","PennController",27,0,"fillers","NULL","PennController","32","_Trial_","Start",1651003489723,"f_norhyme","f18_f_norhyme","f18.png","NULL"
